latitude,longitude,proposed_20,proposed_30
52.7999992370605,-4.69999980926514,0.0,0.0
54.9000015258789,-4.69999980926514,0.0,0.0
55.0,-4.69999980926514,0.0,0.0
55.0999984741211,-4.69999980926514,0.0,0.0
55.2000007629395,-4.69999980926514,0.0,0.0
55.2999992370605,-4.69999980926514,0.0,0.0
55.4000015258789,-4.69999980926514,0.0,0.0
55.7000007629395,-4.69999980926514,0.0,0.0
55.7999992370605,-4.69999980926514,0.0,0.0
55.9000015258789,-4.69999980926514,0.0,0.0
50.4000015258789,-4.59999990463257,0.0,0.0
50.5,-4.59999990463257,0.0,0.0
50.5999984741211,-4.59999990463257,0.0,0.0
50.7000007629395,-4.59999990463257,0.0,0.0
51.7999992370605,-4.59999990463257,0.0,0.0
51.9000015258789,-4.59999990463257,0.0,0.0
52.0,-4.59999990463257,0.0,0.0
52.0999984741211,-4.59999990463257,0.0,0.0
52.9000015258789,-4.59999990463257,0.0,0.0
54.7999992370605,-4.59999990463257,0.0,0.0
54.9000015258789,-4.59999990463257,0.0,0.0
55.0,-4.59999990463257,0.0,0.0
55.0999984741211,-4.59999990463257,0.0,0.0
55.2000007629395,-4.59999990463257,0.0,0.0
55.2999992370605,-4.59999990463257,0.0,0.0
55.4000015258789,-4.59999990463257,0.0,0.0
55.5,-4.59999990463257,0.0,0.0
55.5999984741211,-4.59999990463257,0.0,0.0
55.7000007629395,-4.59999990463257,0.0,0.0
55.7999992370605,-4.59999990463257,0.0,0.0
55.9000015258789,-4.59999990463257,0.0,0.0
56.0,-4.59999990463257,0.0,0.0
50.4000015258789,-4.5,0.0,0.0
50.5,-4.5,0.0,0.0
50.5999984741211,-4.5,0.0,0.0
50.7000007629395,-4.5,0.0,0.0
50.7999992370605,-4.5,0.0,0.0
50.9000015258789,-4.5,0.0,0.0
51.7999992370605,-4.5,0.0,0.0
51.9000015258789,-4.5,0.0,0.0
52.0,-4.5,0.0,0.0
52.0999984741211,-4.5,0.0,0.0
52.9000015258789,-4.5,0.0,0.0
53.2999992370605,-4.5,0.0,0.0
53.4000015258789,-4.5,0.0,0.0
54.7000007629395,-4.5,0.0,0.0
54.7999992370605,-4.5,0.0,0.0
54.9000015258789,-4.5,0.0,0.0
55.0,-4.5,0.0,0.0
55.0999984741211,-4.5,0.0,0.0
55.2000007629395,-4.5,0.0,0.0
55.2999992370605,-4.5,0.0,0.0
55.4000015258789,-4.5,0.0,0.0
55.5,-4.5,0.0,0.0
55.5999984741211,-4.5,0.0,0.0
55.7000007629395,-4.5,1.0,0.0
55.7999992370605,-4.5,0.0,0.0
55.9000015258789,-4.5,0.0,0.0
56.0,-4.5,0.0,0.0
50.4000015258789,-4.40000009536743,0.0,0.0
50.5,-4.40000009536743,0.0,0.0
50.5999984741211,-4.40000009536743,0.0,0.0
50.7000007629395,-4.40000009536743,0.0,0.0
50.7999992370605,-4.40000009536743,0.0,0.0
50.9000015258789,-4.40000009536743,0.0,0.0
51.0,-4.40000009536743,0.0,0.0
51.7999992370605,-4.40000009536743,0.0,0.0
51.9000015258789,-4.40000009536743,0.0,0.0
52.0,-4.40000009536743,0.0,0.0
52.0999984741211,-4.40000009536743,0.0,0.0
52.9000015258789,-4.40000009536743,0.0,0.0
53.0,-4.40000009536743,0.0,0.0
53.2000007629395,-4.40000009536743,0.0,0.0
53.2999992370605,-4.40000009536743,0.0,0.0
53.4000015258789,-4.40000009536743,0.0,0.0
54.7999992370605,-4.40000009536743,0.0,0.0
54.9000015258789,-4.40000009536743,0.0,0.0
55.0,-4.40000009536743,0.0,0.0
55.0999984741211,-4.40000009536743,0.0,0.0
55.2000007629395,-4.40000009536743,0.0,0.0
55.2999992370605,-4.40000009536743,0.0,0.0
55.4000015258789,-4.40000009536743,0.0,0.0
55.5,-4.40000009536743,0.0,0.0
55.5999984741211,-4.40000009536743,0.0,0.0
55.7000007629395,-4.40000009536743,0.0,0.0
55.7999992370605,-4.40000009536743,0.0,0.0
55.9000015258789,-4.40000009536743,0.0,0.0
56.0,-4.40000009536743,0.0,0.0
50.4000015258789,-4.30000019073486,0.0,0.0
50.5,-4.30000019073486,0.0,0.0
50.5999984741211,-4.30000019073486,0.0,0.0
50.7000007629395,-4.30000019073486,0.0,0.0
50.7999992370605,-4.30000019073486,0.0,0.0
50.9000015258789,-4.30000019073486,0.0,0.0
51.0,-4.30000019073486,0.0,0.0
51.5999984741211,-4.30000019073486,0.0,0.0
51.7000007629395,-4.30000019073486,0.0,0.0
51.7999992370605,-4.30000019073486,0.0,0.0
51.9000015258789,-4.30000019073486,0.0,0.0
52.0,-4.30000019073486,0.0,0.0
52.0999984741211,-4.30000019073486,0.0,0.0
52.2000007629395,-4.30000019073486,0.0,0.0
53.0,-4.30000019073486,0.0,0.0
53.0999984741211,-4.30000019073486,0.0,0.0
53.2000007629395,-4.30000019073486,0.0,0.0
53.2999992370605,-4.30000019073486,0.0,0.0
54.9000015258789,-4.30000019073486,0.0,0.0
55.0,-4.30000019073486,0.0,0.0
55.0999984741211,-4.30000019073486,0.0,0.0
55.2000007629395,-4.30000019073486,0.0,0.0
55.2999992370605,-4.30000019073486,0.0,0.0
55.4000015258789,-4.30000019073486,0.0,0.0
55.5,-4.30000019073486,0.0,0.0
55.5999984741211,-4.30000019073486,0.0,0.0
55.7000007629395,-4.30000019073486,0.0,0.0
55.7999992370605,-4.30000019073486,0.0,0.0
55.9000015258789,-4.30000019073486,0.0,0.0
56.0,-4.30000019073486,0.0,0.0
